order_id,order_date,region,category,product,unit_price,quantity,discount,revenue,cost,profit,year,month,month_name,quarter,profit_margin,year_quarter,discount_band
13903,2022-03-19,East,Electronics,Smart Watch,15637.16,4,0.15,53166.34,40038.91,13127.43,2022,3,Mar,1,24.69124261703928,2022-Q1,11-15%
10091,2022-03-20,North,Sports,Cycling Helmet,3068.82,4,0.0,12275.28,6323.89,5951.39,2022,3,Mar,1,48.482723001023196,2022-Q1,No Discount
14316,2022-03-21,West,Food & Beverage,Protein Bar,271.73,6,0.1,1467.34,833.59,633.75,2022,3,Mar,1,43.19039895320785,2022-Q1,6-10%
12997,2022-03-21,North,Sports,Dumbbells,3072.14,3,0.2,7373.14,5515.92,1857.22,2022,3,Mar,1,25.188996818180588,2022-Q1,16-20%
14944,2022-03-22,Central,Clothing,T-Shirt,832.94,6,0.0,4997.64,3268.43,1729.21,2022,3,Mar,1,34.6005314508448,2022-Q1,No Discount
13306,2022-03-22,Central,Electronics,Mobile Phone,36765.42,6,0.05,209562.89,130111.58,79451.31,2022,3,Mar,1,37.91287188299417,2022-Q1,1-5%
14431,2022-03-22,Central,Food & Beverage,Tea Set,1870.4,3,0.15,4769.52,2876.92,1892.6,2022,3,Mar,1,39.681141917844975,2022-Q1,11-15%
13747,2022-03-22,West,Electronics,Headphones,7696.39,2,0.0,15392.78,10113.34,5279.44,2022,3,Mar,1,34.2981579675666,2022-Q1,No Discount
14736,2022-03-22,West,Food & Beverage,Juice Pack,255.65,4,0.1,920.34,570.1,350.24,2022,3,Mar,1,38.05550122780711,2022-Q1,6-10%
10518,2022-03-22,North,Clothing,Dress,3175.65,2,0.15,5398.6,3887.86,1510.74,2022,3,Mar,1,27.98392175749268,2022-Q1,11-15%
13900,2022-03-22,Central,Sports,Tennis Racket,5566.84,4,0.2,17813.89,11580.35,6233.54,2022,3,Mar,1,34.992581631524615,2022-Q1,16-20%
11405,2022-03-22,West,Clothing,Jacket,4203.14,3,0.15,10718.01,7342.24,3375.77,2022,3,Mar,1,31.496238574138296,2022-Q1,11-15%
10062,2022-03-23,Central,Electronics,Headphones,7237.24,3,0.15,18454.96,13881.33,4573.63,2022,3,Mar,1,24.78266005453277,2022-Q1,11-15%
10989,2022-03-23,East,Electronics,Smart Watch,14456.45,3,0.15,36863.95,30099.34,6764.61,2022,3,Mar,1,18.350203925515306,2022-Q1,11-15%
12827,2022-03-23,North,Food & Beverage,Snack Box,443.94,4,0.0,1775.76,1033.81,741.95,2022,3,Mar,1,41.78211019507141,2022-Q1,No Discount
12650,2022-03-23,Central,Sports,Dumbbells,3091.27,2,0.0,6182.54,3866.5,2316.04,2022,3,Mar,1,37.46097882100237,2022-Q1,No Discount
12306,2022-03-23,East,Furniture,Bookshelf,9230.9,6,0.05,52616.13,35136.01,17480.12,2022,3,Mar,1,33.221979647685984,2022-Q1,1-5%
14367,2022-03-23,West,Electronics,Tablet,27044.58,5,0.0,135222.9,81097.5,54125.4,2022,3,Mar,1,40.02680019434578,2022-Q1,No Discount
12002,2022-03-23,Central,Food & Beverage,Juice Pack,257.41,2,0.2,411.86,318.33,93.53,2022,3,Mar,1,22.709173019958236,2022-Q1,16-20%
13456,2022-03-23,Central,Electronics,Laptop,80208.97,1,0.0,80208.97,55308.51,24900.46,2022,3,Mar,1,31.0444829300264,2022-Q1,No Discount
13519,2022-03-24,West,Electronics,Tablet,30720.49,5,0.0,153602.45,94776.47,58825.98,2022,3,Mar,1,38.29755319657987,2022-Q1,No Discount
14622,2022-03-24,Central,Furniture,Bookshelf,8621.35,6,0.05,49141.69,26872.29,22269.4,2022,3,Mar,1,45.31671580688413,2022-Q1,1-5%
13813,2022-03-24,North,Clothing,Jacket,4720.71,4,0.1,16994.56,10407.55,6587.01,2022,3,Mar,1,38.7595206936808,2022-Q1,6-10%
14960,2022-03-25,North,Electronics,Smart Watch,13634.9,6,0.2,65447.52,54663.79,10783.73,2022,3,Mar,1,16.476911577398194,2022-Q1,16-20%
13052,2022-03-25,West,Furniture,Chair,13100.44,3,0.15,33406.12,20665.21,12740.91,2022,3,Mar,1,38.13944869981907,2022-Q1,11-15%
14412,2022-03-25,South,Sports,Tennis Racket,5684.68,2,0.0,11369.36,6304.74,5064.62,2022,3,Mar,1,44.546218960434004,2022-Q1,No Discount
14419,2022-03-25,West,Clothing,Shoes,3463.01,5,0.0,17315.05,9305.26,8009.79,2022,3,Mar,1,46.25912140016922,2022-Q1,No Discount
11681,2022-03-25,West,Furniture,Bed Frame,21199.24,6,0.05,120835.67,66690.79,54144.88,2022,3,Mar,1,44.80868935472448,2022-Q1,1-5%
11562,2022-03-25,North,Furniture,Bookshelf,9805.46,6,0.0,58832.76,38429.86,20402.9,2022,3,Mar,1,34.67948809472818,2022-Q1,No Discount
12198,2022-03-26,Central,Clothing,Jeans,2400.87,6,0.15,12244.44,9712.49,2531.95,2022,3,Mar,1,20.678365037519068,2022-Q1,11-15%
10142,2022-03-26,East,Sports,Cycling Helmet,2649.4,2,0.15,4503.98,2759.73,1744.25,2022,3,Mar,1,38.72685935550336,2022-Q1,11-15%
13169,2022-03-26,Central,Clothing,Jeans,2197.11,3,0.15,5602.63,4259.12,1343.51,2022,3,Mar,1,23.97998796993555,2022-Q1,11-15%
10321,2022-03-26,West,Sports,Dumbbells,3036.1,2,0.0,6072.2,3544.7,2527.5,2022,3,Mar,1,41.624123052600375,2022-Q1,No Discount
10408,2022-03-26,North,Electronics,Laptop,82184.72,4,0.15,279428.05,222796.8,56631.25,2022,3,Mar,1,20.266845078724202,2022-Q1,11-15%
11184,2022-03-26,East,Sports,Tennis Racket,6043.89,2,0.0,12087.78,6436.74,5651.04,2022,3,Mar,1,46.750023577530364,2022-Q1,No Discount
12048,2022-03-27,North,Clothing,Dress,3194.97,3,0.2,7667.93,5936.25,1731.68,2022,3,Mar,1,22.58340908172088,2022-Q1,16-20%
14153,2022-03-27,Central,Sports,Yoga Mat,1371.17,5,0.2,5484.68,4317.13,1167.55,2022,3,Mar,1,21.287477118081636,2022-Q1,16-20%
13382,2022-03-27,West,Electronics,Headphones,7218.72,4,0.0,28874.88,17169.96,11704.92,2022,3,Mar,1,40.53668794467717,2022-Q1,No Discount
13367,2022-03-27,Central,Electronics,Smart Watch,15251.51,2,0.0,30503.02,19300.17,11202.85,2022,3,Mar,1,36.727019160725725,2022-Q1,No Discount
14628,2022-03-27,South,Furniture,Bed Frame,22452.92,3,0.05,63990.82,36502.11,27488.71,2022,3,Mar,1,42.957271058567464,2022-Q1,1-5%
13329,2022-03-27,West,Electronics,Mobile Phone,31595.3,5,0.0,157976.5,88926.94,69049.56,2022,3,Mar,1,43.70875415014258,2022-Q1,No Discount
12554,2022-03-27,North,Electronics,Headphones,8051.17,6,0.1,43476.32,29686.31,13790.01,2022,3,Mar,1,31.718438911112994,2022-Q1,6-10%
11830,2022-03-27,North,Food & Beverage,Tea Set,1867.09,3,0.0,5601.27,3042.03,2559.24,2022,3,Mar,1,45.690352366516876,2022-Q1,No Discount
13738,2022-03-28,East,Food & Beverage,Snack Box,456.78,7,0.0,3197.46,1869.11,1328.35,2022,3,Mar,1,41.54391298092861,2022-Q1,No Discount
10380,2022-03-28,East,Sports,Cycling Helmet,2881.66,3,0.0,8644.98,5030.74,3614.24,2022,3,Mar,1,41.80738416977252,2022-Q1,No Discount
13502,2022-03-28,North,Food & Beverage,Protein Bar,296.35,5,0.0,1481.75,979.84,501.91,2022,3,Mar,1,33.87278555761768,2022-Q1,No Discount
13189,2022-03-29,West,Food & Beverage,Tea Set,1858.78,4,0.2,5948.1,4772.7,1175.4,2022,3,Mar,1,19.760932062339233,2022-Q1,16-20%
10547,2022-03-29,South,Clothing,Dress,3297.38,6,0.05,18795.07,11691.58,7103.49,2022,3,Mar,1,37.79443226335417,2022-Q1,1-5%
14574,2022-03-29,East,Furniture,Bed Frame,20242.91,6,0.05,115384.59,70026.82,45357.77,2022,3,Mar,1,39.31007598155005,2022-Q1,1-5%
10723,2022-03-29,West,Electronics,Mobile Phone,31597.03,5,0.1,142186.64,83851.68,58334.96,2022,3,Mar,1,41.02703320086894,2022-Q1,6-10%
14851,2022-03-29,South,Sports,Dumbbells,3017.99,6,0.05,17202.54,12645.43,4557.11,2022,3,Mar,1,26.490913551138373,2022-Q1,1-5%
11016,2022-03-30,Central,Food & Beverage,Protein Bar,328.8,3,0.2,789.12,595.43,193.69,2022,3,Mar,1,24.545062854825627,2022-Q1,16-20%
12417,2022-03-30,North,Electronics,Tablet,27117.34,4,0.0,108469.36,70954.77,37514.59,2022,3,Mar,1,34.58542578291233,2022-Q1,No Discount
11436,2022-03-30,North,Furniture,Sofa,43552.83,6,0.0,261316.98,157809.42,103507.56,2022,3,Mar,1,39.60996334796154,2022-Q1,No Discount
14301,2022-03-31,North,Food & Beverage,Coffee Beans,1286.89,2,0.2,2059.02,1728.51,330.51,2022,3,Mar,1,16.051811055744967,2022-Q1,16-20%
11962,2022-03-31,South,Clothing,Jacket,4400.25,4,0.15,14960.85,9827.78,5133.07,2022,3,Mar,1,34.310015807925346,2022-Q1,11-15%
12566,2022-03-31,East,Furniture,Bed Frame,21395.51,2,0.15,36372.37,23804.94,12567.43,2022,3,Mar,1,34.552133941230665,2022-Q1,11-15%
12754,2022-03-31,East,Furniture,Chair,12123.21,5,0.1,54554.44,34702.2,19852.24,2022,3,Mar,1,36.38977872378491,2022-Q1,6-10%
13350,2022-04-01,North,Furniture,Sofa,45463.81,3,0.15,115932.72,72466.15,43466.57,2022,4,Apr,2,37.49292693210337,2022-Q2,11-15%
10503,2022-04-01,West,Food & Beverage,Protein Bar,276.32,5,0.1,1243.44,735.14,508.3,2022,4,Apr,2,40.87853052821205,2022-Q2,6-10%
12239,2022-04-02,North,Sports,Running Shoes,4220.41,6,0.0,25322.46,16461.57,8860.89,2022,4,Apr,2,34.99221639603735,2022-Q2,No Discount
14010,2022-04-02,East,Sports,Cycling Helmet,2780.11,4,0.1,10008.4,6932.52,3075.88,2022,4,Apr,2,30.73298429319372,2022-Q2,6-10%
12287,2022-04-02,Central,Food & Beverage,Coffee Beans,1249.16,3,0.0,3747.48,2009.64,1737.84,2022,4,Apr,2,46.37356303435909,2022-Q2,No Discount
12610,2022-04-02,East,Clothing,Dress,3037.47,2,0.0,6074.94,3955.39,2119.55,2022,4,Apr,2,34.89005652730727,2022-Q2,No Discount
14165,2022-04-02,East,Electronics,Laptop,75016.77,4,0.05,285063.73,175731.38,109332.35,2022,4,Apr,2,38.35365165536844,2022-Q2,1-5%
11813,2022-04-03,West,Electronics,Tablet,27550.16,7,0.05,183208.56,131814.69,51393.87,2022,4,Apr,2,28.052111757223575,2022-Q2,1-5%
14127,2022-04-03,Central,Food & Beverage,Juice Pack,245.93,5,0.2,983.72,836.27,147.45,2022,4,Apr,2,14.989021266213962,2022-Q2,16-20%
12456,2022-04-03,North,Sports,Running Shoes,4807.83,5,0.2,19231.32,12084.02,7147.3,2022,4,Apr,2,37.16489559739009,2022-Q2,16-20%
10249,2022-04-03,North,Furniture,Bookshelf,8839.85,5,0.0,44199.25,24528.87,19670.38,2022,4,Apr,2,44.503877328235205,2022-Q2,No Discount
14284,2022-04-03,East,Food & Beverage,Tea Set,1626.37,5,0.0,8131.85,4489.91,3641.94,2022,4,Apr,2,44.78611877985944,2022-Q2,No Discount
11590,2022-04-03,South,Furniture,Sofa,45111.86,4,0.2,144357.95,102836.06,41521.89,2022,4,Apr,2,28.763147440095953,2022-Q2,16-20%
13702,2022-04-03,South,Clothing,Jeans,2155.58,4,0.0,8622.32,4451.15,4171.17,2022,4,Apr,2,48.37642305087262,2022-Q2,No Discount
11278,2022-04-04,East,Furniture,Bed Frame,23240.81,6,0.2,111555.89,77364.34,34191.55,2022,4,Apr,2,30.64970392867647,2022-Q2,16-20%
10848,2022-04-04,East,Furniture,Bookshelf,8891.21,3,0.15,22672.59,13800.76,8871.83,2022,4,Apr,2,39.130200828401165,2022-Q2,11-15%
14350,2022-04-04,East,Food & Beverage,Coffee Beans,1099.86,3,0.0,3299.58,2015.31,1284.27,2022,4,Apr,2,38.922226465186476,2022-Q2,No Discount
11805,2022-04-04,West,Furniture,Chair,12246.98,3,0.2,29392.75,25315.89,4076.86,2022,4,Apr,2,13.870291143224096,2022-Q2,16-20%
12680,2022-04-04,East,Food & Beverage,Snack Box,457.96,6,0.0,2747.76,1906.53,841.23,2022,4,Apr,2,30.615119224386405,2022-Q2,No Discount
12564,2022-04-04,North,Clothing,T-Shirt,777.59,5,0.0,3887.95,2533.06,1354.89,2022,4,Apr,2,34.848441980992554,2022-Q2,No Discount
10165,2022-04-04,North,Sports,Running Shoes,4882.72,4,0.15,16601.25,12489.69,4111.56,2022,4,Apr,2,24.7665687824712,2022-Q2,11-15%
10954,2022-04-04,North,Furniture,Bed Frame,19996.19,2,0.0,39992.38,24530.19,15462.19,2022,4,Apr,2,38.662840271071644,2022-Q2,No Discount
14254,2022-04-05,West,Food & Beverage,Snack Box,444.82,2,0.05,845.16,562.02,283.14,2022,4,Apr,2,33.501348857021156,2022-Q2,1-5%
14745,2022-04-05,East,Food & Beverage,Snack Box,486.85,7,0.0,3407.95,2101.12,1306.83,2022,4,Apr,2,38.34651329978433,2022-Q2,No Discount
14114,2022-04-06,West,Food & Beverage,Juice Pack,274.74,5,0.05,1305.01,779.25,525.76,2022,4,Apr,2,40.287813886483626,2022-Q2,1-5%
14472,2022-04-06,East,Clothing,Shoes,3397.07,5,0.1,15286.82,10862.09,4424.73,2022,4,Apr,2,28.94473801614724,2022-Q2,6-10%
11744,2022-04-07,North,Furniture,Sofa,42322.16,4,0.0,169288.64,101409.71,67878.93,2022,4,Apr,2,40.09656525092291,2022-Q2,No Discount
14828,2022-04-07,East,Furniture,Table,19252.71,4,0.1,69309.76,44747.09,24562.67,2022,4,Apr,2,35.438977136841906,2022-Q2,6-10%
10024,2022-04-07,North,Clothing,Jeans,2122.21,6,0.2,10186.61,7632.95,2553.66,2022,4,Apr,2,25.068791285815394,2022-Q2,16-20%
14406,2022-04-07,West,Furniture,Bookshelf,9420.88,1,0.0,9420.88,5164.57,4256.31,2022,4,Apr,2,45.179537368059044,2022-Q2,No Discount
14627,2022-04-07,North,Sports,Cycling Helmet,2536.06,2,0.1,4564.91,3137.57,1427.34,2022,4,Apr,2,31.267648212122474,2022-Q2,6-10%
13071,2022-04-08,East,Food & Beverage,Juice Pack,245.15,3,0.2,588.36,502.32,86.04,2022,4,Apr,2,14.623699775647564,2022-Q2,16-20%
10357,2022-04-08,South,Food & Beverage,Tea Set,1898.6,7,0.05,12625.69,7276.21,5349.48,2022,4,Apr,2,42.369803155312695,2022-Q2,1-5%
14320,2022-04-08,East,Furniture,Chair,11348.69,7,0.05,75468.79,54628.05,20840.74,2022,4,Apr,2,27.615044576705156,2022-Q2,1-5%
13819,2022-04-08,Central,Furniture,Bed Frame,21602.07,5,0.1,97209.32,54850.8,42358.52,2022,4,Apr,2,43.574546144340886,2022-Q2,6-10%
11708,2022-04-08,Central,Electronics,Laptop,79480.31,3,0.1,214596.84,164767.38,49829.46,2022,4,Apr,2,23.220034367700848,2022-Q2,6-10%
11078,2022-04-08,West,Electronics,Mobile Phone,38106.42,1,0.0,38106.42,20868.03,17238.39,2022,4,Apr,2,45.23749541415856,2022-Q2,No Discount
11977,2022-04-08,Central,Electronics,Headphones,8545.42,2,0.15,14527.21,9810.15,4717.06,2022,4,Apr,2,32.47051567369096,2022-Q2,11-15%
12414,2022-04-08,North,Clothing,T-Shirt,721.36,5,0.0,3606.8,2234.03,1372.77,2022,4,Apr,2,38.06060774093379,2022-Q2,No Discount
11603,2022-04-08,East,Sports,Cycling Helmet,3011.59,6,0.2,14455.63,9395.19,5060.44,2022,4,Apr,2,35.00670672948878,2022-Q2,16-20%
12190,2022-04-08,South,Electronics,Laptop,71864.38,3,0.0,215593.14,140696.92,74896.22,2022,4,Apr,2,34.739611844792464,2022-Q2,No Discount
13778,2022-04-09,Central,Clothing,Jeans,1998.67,5,0.1,8994.02,5549.29,3444.73,2022,4,Apr,2,38.30022615026428,2022-Q2,6-10%
13019,2022-04-09,South,Clothing,T-Shirt,875.34,4,0.0,3501.36,2382.09,1119.27,2022,4,Apr,2,31.966721502501883,2022-Q2,No Discount
12641,2022-04-09,Central,Sports,Tennis Racket,6300.19,3,0.1,17010.51,10997.65,6012.86,2022,4,Apr,2,35.34791137949421,2022-Q2,6-10%
10855,2022-04-10,Central,Electronics,Laptop,72704.38,6,0.15,370792.34,288779.94,82012.4,2022,4,Apr,2,22.11814839540644,2022-Q2,11-15%
11693,2022-04-10,East,Furniture,Chair,12480.45,3,0.15,31825.15,22269.51,9555.64,2022,4,Apr,2,30.0254358581185,2022-Q2,11-15%
11979,2022-04-10,West,Clothing,Jeans,2212.01,5,0.0,11060.05,6538.93,4521.12,2022,4,Apr,2,40.87793454821633,2022-Q2,No Discount
13394,2022-04-10,East,Sports,Yoga Mat,1511.39,2,0.15,2569.36,1728.96,840.4,2022,4,Apr,2,32.70853442102313,2022-Q2,11-15%
10905,2022-04-10,Central,Food & Beverage,Tea Set,1926.31,5,0.05,9149.97,5932.64,3217.33,2022,4,Apr,2,35.16219178860696,2022-Q2,1-5%
12984,2022-04-11,West,Food & Beverage,Snack Box,407.76,2,0.0,815.52,489.89,325.63,2022,4,Apr,2,39.92912497547577,2022-Q2,No Discount
12440,2022-04-11,West,Food & Beverage,Protein Bar,291.73,5,0.0,1458.65,833.22,625.43,2022,4,Apr,2,42.87731806807664,2022-Q2,No Discount
13664,2022-04-11,East,Electronics,Headphones,7960.41,3,0.05,22687.17,13392.45,9294.72,2022,4,Apr,2,40.96905872349878,2022-Q2,1-5%
11242,2022-04-11,South,Furniture,Bookshelf,8285.3,5,0.05,39355.17,23482.32,15872.85,2022,4,Apr,2,40.33231212061846,2022-Q2,1-5%
13740,2022-04-11,North,Furniture,Table,19440.78,3,0.05,55406.22,34023.23,21382.99,2022,4,Apr,2,38.593121855271846,2022-Q2,1-5%
11155,2022-04-11,East,Clothing,Dress,2788.47,7,0.15,16591.4,10273.26,6318.14,2022,4,Apr,2,38.08081295128802,2022-Q2,11-15%
13576,2022-04-11,North,Furniture,Bookshelf,9008.78,3,0.0,27026.34,15738.31,11288.03,2022,4,Apr,2,41.76677271136233,2022-Q2,No Discount
14287,2022-04-12,North,Food & Beverage,Protein Bar,280.2,3,0.15,714.51,518.72,195.79,2022,4,Apr,2,27.401995773327176,2022-Q2,11-15%
10293,2022-04-12,North,Furniture,Bookshelf,9770.55,3,0.15,24914.9,17231.76,7683.14,2022,4,Apr,2,30.837530955372085,2022-Q2,11-15%
14340,2022-04-12,East,Sports,Running Shoes,4406.25,3,0.15,11235.94,8986.99,2248.95,2022,4,Apr,2,20.015681821013636,2022-Q2,11-15%
11117,2022-04-12,Central,Electronics,Mobile Phone,37397.88,4,0.0,149591.52,92797.2,56794.32,2022,4,Apr,2,37.96626974577168,2022-Q2,No Discount
13486,2022-04-13,East,Electronics,Smart Watch,15206.4,5,0.0,76032.0,50110.84,25921.16,2022,4,Apr,2,34.092434764309765,2022-Q2,No Discount
14629,2022-04-13,North,Food & Beverage,Coffee Beans,1081.94,5,0.2,4327.76,2958.81,1368.95,2022,4,Apr,2,31.631837255300667,2022-Q2,16-20%
12828,2022-04-13,Central,Furniture,Sofa,40707.81,4,0.05,154689.68,113551.2,41138.48,2022,4,Apr,2,26.594198139138957,2022-Q2,1-5%
14593,2022-04-13,South,Electronics,Headphones,7830.61,2,0.05,14878.16,9581.25,5296.91,2022,4,Apr,2,35.60191582830135,2022-Q2,1-5%
14540,2022-04-13,North,Clothing,Shoes,3179.37,4,0.1,11445.73,8835.5,2610.23,2022,4,Apr,2,22.805273232899957,2022-Q2,6-10%
10869,2022-04-13,North,Clothing,T-Shirt,754.79,6,0.2,3622.99,2325.99,1297.0,2022,4,Apr,2,35.799160362021425,2022-Q2,16-20%
14940,2022-04-14,West,Sports,Tennis Racket,6432.5,6,0.2,30876.0,22973.71,7902.29,2022,4,Apr,2,25.59363259489571,2022-Q2,16-20%
10427,2022-04-15,Central,Sports,Dumbbells,2978.46,7,0.0,20849.22,14494.44,6354.78,2022,4,Apr,2,30.47970139890125,2022-Q2,No Discount
10932,2022-04-15,Central,Furniture,Bookshelf,9672.36,3,0.2,23213.66,16365.73,6847.93,2022,4,Apr,2,29.499570511500554,2022-Q2,16-20%
12919,2022-04-15,East,Electronics,Mobile Phone,37342.0,2,0.05,70949.8,51645.54,19304.26,2022,4,Apr,2,27.20833603477388,2022-Q2,1-5%
12616,2022-04-16,Central,Food & Beverage,Tea Set,1809.54,4,0.1,6514.34,4592.28,1922.06,2022,4,Apr,2,29.50506114203434,2022-Q2,6-10%
11254,2022-04-16,West,Furniture,Sofa,45614.87,2,0.15,77545.28,54093.57,23451.71,2022,4,Apr,2,30.242601483933,2022-Q2,11-15%
12188,2022-04-16,East,Electronics,Tablet,25703.92,6,0.0,154223.52,86835.2,67388.32,2022,4,Apr,2,43.695228847065614,2022-Q2,No Discount
11362,2022-04-16,East,Sports,Yoga Mat,1648.29,3,0.0,4944.87,2892.25,2052.62,2022,4,Apr,2,41.51009025515332,2022-Q2,No Discount
14815,2022-04-16,South,Clothing,T-Shirt,782.89,2,0.05,1487.49,892.17,595.32,2022,4,Apr,2,40.021781659036364,2022-Q2,1-5%
13809,2022-04-17,West,Sports,Tennis Racket,6219.58,4,0.0,24878.32,14142.24,10736.08,2022,4,Apr,2,43.15436090539876,2022-Q2,No Discount
11856,2022-04-17,East,Food & Beverage,Snack Box,442.65,7,0.0,3098.55,1935.74,1162.81,2022,4,Apr,2,37.52755321037259,2022-Q2,No Discount
13640,2022-04-17,South,Electronics,Laptop,75261.21,5,0.1,338675.45,211122.28,127553.17,2022,4,Apr,2,37.66236082361446,2022-Q2,6-10%
11130,2022-04-17,South,Electronics,Mobile Phone,32338.23,8,0.15,219899.96,136131.77,83768.19,2022,4,Apr,2,38.093772277175496,2022-Q2,11-15%
14804,2022-04-18,Central,Sports,Tennis Racket,6379.95,2,0.1,11483.91,8426.49,3057.42,2022,4,Apr,2,26.62351063357341,2022-Q2,6-10%
13146,2022-04-18,West,Sports,Tennis Racket,6034.22,5,0.2,24136.88,18323.12,5813.76,2022,4,Apr,2,24.08662594336965,2022-Q2,16-20%
11808,2022-04-19,Central,Sports,Dumbbells,3215.51,3,0.2,7717.22,5562.32,2154.9,2022,4,Apr,2,27.92326770520991,2022-Q2,16-20%
12439,2022-04-19,West,Furniture,Sofa,42604.64,2,0.0,85209.28,52971.53,32237.75,2022,4,Apr,2,37.833613897453425,2022-Q2,No Discount
11576,2022-04-19,North,Food & Beverage,Coffee Beans,1127.4,3,0.0,3382.2,2040.71,1341.49,2022,4,Apr,2,39.66323694636627,2022-Q2,No Discount
11434,2022-04-19,South,Electronics,Mobile Phone,34230.46,7,0.15,203671.24,147456.02,56215.22,2022,4,Apr,2,27.60096123537128,2022-Q2,11-15%
11339,2022-04-19,North,Sports,Running Shoes,4543.56,3,0.0,13630.68,8262.53,5368.15,2022,4,Apr,2,39.38284810442325,2022-Q2,No Discount
13099,2022-04-19,West,Sports,Cycling Helmet,2774.9,3,0.05,7908.47,5344.63,2563.84,2022,4,Apr,2,32.418912887069176,2022-Q2,1-5%
12500,2022-04-19,South,Sports,Dumbbells,3289.9,3,0.1,8882.73,5151.24,3731.49,2022,4,Apr,2,42.00836904870462,2022-Q2,6-10%
14198,2022-04-20,South,Sports,Running Shoes,4867.08,2,0.0,9734.16,6022.73,3711.43,2022,4,Apr,2,38.12789187767614,2022-Q2,No Discount
10170,2022-04-20,South,Clothing,Dress,3222.06,1,0.0,3222.06,2174.7,1047.36,2022,4,Apr,2,32.50591236662259,2022-Q2,No Discount
14971,2022-04-20,North,Electronics,Smart Watch,14061.26,4,0.0,56245.04,31999.64,24245.4,2022,4,Apr,2,43.10673438937905,2022-Q2,No Discount
10617,2022-04-20,East,Electronics,Headphones,8694.89,7,0.0,60864.23,35647.67,25216.56,2022,4,Apr,2,41.43083712715991,2022-Q2,No Discount
14184,2022-04-20,North,Food & Beverage,Protein Bar,294.03,6,0.2,1411.34,978.04,433.3,2022,4,Apr,2,30.701319313560166,2022-Q2,16-20%
14222,2022-04-20,Central,Clothing,Dress,2745.98,5,0.0,13729.9,9106.6,4623.3,2022,4,Apr,2,33.67322413127554,2022-Q2,No Discount
12091,2022-04-21,East,Food & Beverage,Protein Bar,317.79,4,0.1,1144.04,788.47,355.57,2022,4,Apr,2,31.080206985769728,2022-Q2,6-10%
11312,2022-04-21,North,Food & Beverage,Snack Box,439.0,4,0.0,1756.0,901.14,854.86,2022,4,Apr,2,48.68223234624146,2022-Q2,No Discount
14009,2022-04-22,Central,Clothing,Jeans,2396.37,3,0.0,7189.11,3800.91,3388.2,2022,4,Apr,2,47.12961687886261,2022-Q2,No Discount
12496,2022-04-22,North,Electronics,Tablet,27802.44,4,0.2,88967.81,68180.15,20787.66,2022,4,Apr,2,23.365372262169878,2022-Q2,16-20%
10666,2022-04-22,South,Food & Beverage,Snack Box,460.73,2,0.0,921.46,513.17,408.29,2022,4,Apr,2,44.30903131986196,2022-Q2,No Discount
11886,2022-04-22,West,Furniture,Table,18250.94,4,0.0,73003.76,46090.53,26913.23,2022,4,Apr,2,36.86553952837498,2022-Q2,No Discount
10770,2022-04-22,East,Electronics,Headphones,7827.55,4,0.0,31310.2,21799.77,9510.43,2022,4,Apr,2,30.374861866101142,2022-Q2,No Discount
11866,2022-04-22,East,Sports,Dumbbells,2978.56,4,0.0,11914.24,7137.84,4776.4,2022,4,Apr,2,40.089842071336484,2022-Q2,No Discount
11635,2022-04-22,South,Furniture,Bed Frame,22990.42,3,0.05,65522.7,42011.89,23510.81,2022,4,Apr,2,35.881930994907115,2022-Q2,1-5%
10895,2022-04-22,South,Food & Beverage,Juice Pack,237.16,3,0.1,640.33,485.39,154.94,2022,4,Apr,2,24.196898474224227,2022-Q2,6-10%
10965,2022-04-22,Central,Food & Beverage,Tea Set,1893.19,3,0.0,5679.57,3903.19,1776.38,2022,4,Apr,2,31.276663550233557,2022-Q2,No Discount
10679,2022-04-23,East,Clothing,T-Shirt,784.23,2,0.0,1568.46,907.12,661.34,2022,4,Apr,2,42.1649261058618,2022-Q2,No Discount
13831,2022-04-23,West,Sports,Yoga Mat,1614.23,2,0.1,2905.61,2112.88,792.73,2022,4,Apr,2,27.282739252687044,2022-Q2,6-10%
11504,2022-04-23,Central,Clothing,Dress,2876.4,3,0.1,7766.28,5017.32,2748.96,2022,4,Apr,2,35.39609697306819,2022-Q2,6-10%
13142,2022-04-23,Central,Electronics,Mobile Phone,32240.15,1,0.0,32240.15,21436.31,10803.84,2022,4,Apr,2,33.51051406398543,2022-Q2,No Discount
10298,2022-04-23,North,Clothing,Jacket,4703.38,6,0.0,28220.28,17442.1,10778.18,2022,4,Apr,2,38.19302997702362,2022-Q2,No Discount
11468,2022-04-23,Central,Furniture,Chair,11450.18,2,0.0,22900.36,11798.72,11101.64,2022,4,Apr,2,48.47801519277426,2022-Q2,No Discount
14506,2022-04-24,East,Food & Beverage,Snack Box,424.24,3,0.0,1272.72,788.56,484.16,2022,4,Apr,2,38.041360236344204,2022-Q2,No Discount
10685,2022-04-24,West,Sports,Dumbbells,3197.19,4,0.0,12788.76,8632.75,4156.01,2022,4,Apr,2,32.49736487352957,2022-Q2,No Discount
10402,2022-04-24,North,Sports,Dumbbells,3095.12,4,0.0,12380.48,7397.65,4982.83,2022,4,Apr,2,40.247470211171134,2022-Q2,No Discount
11871,2022-04-25,Central,Electronics,Tablet,25911.52,3,0.2,62187.65,43636.65,18551.0,2022,4,Apr,2,29.830681815440848,2022-Q2,16-20%
